Subject,LearningCondition,Order,Block,Trial,Item,Translation,Correct,CorrectVowel,CorrectLiberal,Note,WSTRight,WSTWrong,EnglishHits,EnglishCR,EnglishScore,FrenchHits,FrenchCR,FrenchScore,NrLangs,Sex,Age,StudyProgramme,LanguageExpert,NativeLanguage,OtherLanguages,SwissGerman,ModelTranslation,SUBTLEX,Zipf,Category,LevStringGer,POS,LevDist
S56,ij-ei,TestOrderB,1,5,strijd,Streit,yes,yes,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Streit,33.82,4.5264337225,ij cognate,streit,N,0.375
S56,ij-ei,TestOrderB,1,6,openen,öffnen,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,öffnen,71.38,4.8505708543,other cognate,offnen,V,0.2857142857
S56,ij-ei,TestOrderB,1,7,compleet,komplett,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,komplett,32.32,4.506754908,other cognate,komplett,A,0.2222222222
S56,ij-ei,TestOrderB,1,8,gezoend,gesund,yes,yes,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,gesund,48.94,4.6867680382,oe cognate,gesund,A,0.375
S56,ij-ei,TestOrderB,1,9,duf,doof,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,muffig,0.28,2.501050957,non-cognate,muffig,A,0.5714285714
S56,ij-ei,TestOrderB,1,10,abdij,,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Abtei,1.02,3.0218031059,ij cognate,abtei,N,0.5
S56,ij-ei,TestOrderB,1,11,hoesten,husten,yes,yes,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,husten,7.05,3.847362564,oe cognate,husten,V,0.25
S56,ij-ei,TestOrderB,1,12,overdreven,übertrieben,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,übertrieben,14.84,4.1693394168,other cognate,ubertrieben,A,0.4545454545
S56,ij-ei,TestOrderB,1,13,gebied,Gebiet,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Gebiet,33.62,4.5238608325,other cognate,gebiet,N,0.1428571429
S56,ij-ei,TestOrderB,1,14,slank,schlank,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,schlank,4.61,3.6641490773,other cognate,schlank,A,0.2857142857
S56,ij-ei,TestOrderB,1,15,zeggen,Zecken,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,sagen,1458.48,6.160667032,other cognate,sagen,V,0.4285714286
S56,ij-ei,TestOrderB,1,16,zinken,sinken,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,sinken,6.58,3.8175715846,other cognate,sinken,V,0.1428571429
S56,ij-ei,TestOrderB,1,17,nat,Naht,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,nass,19.45,4.2865526639,other cognate,nass,A,0.4
S56,ij-ei,TestOrderB,1,18,pakken,packen,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,packen,28.58,4.4534149222,other cognate,packen,V,0.1428571429
S56,ij-ei,TestOrderB,1,19,afstand,Aufstand,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Abstand,12.09,4.0805931274,other cognate,abstand,N,0.125
S56,ij-ei,TestOrderB,1,20,poetsen,,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,putzen,12.24,4.0859309683,oe cognate,putzen,V,0.375
S56,ij-ei,TestOrderB,1,21,laatst,letzter,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,letzt,2.36,3.3768523221,other cognate,letzt,A,0.4285714286
S56,ij-ei,TestOrderB,1,22,zwijn,zwilling,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Schwein,62.09,4.7900517905,ij cognate,schwein,N,0.5555555556
S56,ij-ei,TestOrderB,1,23,kiezen,,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,wählen,32.84,4.5136783373,non-cognate,wahlen,V,0.5714285714
S56,ij-ei,TestOrderB,1,24,leuk,,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,toll,298.95,5.4724105806,non-cognate,toll,A,0.8
S56,ij-ei,TestOrderB,1,25,stad,Staat,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Stadt,303.52,5.4789984753,other cognate,stadt,N,0.1666666667
S56,ij-ei,TestOrderB,1,26,hijt,heute,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,heiss,87.09,4.9369194116,ij cognate,heiss,A,0.5
S56,ij-ei,TestOrderB,1,27,veranderen,veränderen,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,verändern,31.46,4.4950567186,other cognate,verandern,V,0.0909090909
S56,ij-ei,TestOrderB,1,28,zegen,zeigen,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Segen,13.07,4.1143367005,other cognate,segen,N,0.1666666667
S56,ij-ei,TestOrderB,1,29,donderdag,Donnerschlag,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Donnerstag,19.76,4.2934062344,other cognate,donnerstag,N,0.3
S56,ij-ei,TestOrderB,1,30,bijten,bitten,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,beissen,14.02,4.1447207364,ij cognate,beissen,V,0.375
S56,ij-ei,TestOrderB,1,31,glad,glatt,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,glatt,12.91,4.10900352,other cognate,glatt,A,0.3333333333
S56,ij-ei,TestOrderB,1,32,plant,Pflanze,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Pflanze,10.59,4.0232624155,other cognate,pflanze,N,0.4285714286
S56,ij-ei,TestOrderB,1,33,sterven,sterben,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,sterben,323.75,5.5070174191,other cognate,sterben,V,0.125
S56,ij-ei,TestOrderB,1,34,grap,Graf,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Witz,83.19,4.9170314454,non-cognate,witz,N,0.8
S56,ij-ei,TestOrderB,1,35,verliezen,verletzen,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,verlieren,130.28,5.1117638071,other cognate,verlieren,V,0.1
S56,ij-ei,TestOrderB,1,36,tijd,,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Zeit,1071.18,6.026633248,ij cognate,zeit,N,0.6666666667
S56,ij-ei,TestOrderB,1,37,liever,Leber,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,lieber,289.18,5.4579822084,other cognate,lieber,A,0.1428571429
S56,ij-ei,TestOrderB,1,38,dwingen,zwingen,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,zwingen,21.26,4.3251216184,other cognate,zwingen,V,0.125
S56,ij-ei,TestOrderB,1,39,broek,Brauch,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Hose,40.4,4.6035592274,non-cognate,hose,N,0.6666666667
S56,ij-ei,TestOrderB,1,40,geluk,Glück,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Glück,277.73,5.4404391865,other cognate,gluck,N,0.2857142857
S56,ij-ei,TestOrderB,1,41,overigens,übrigens,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,übrigens,68.98,4.8357258305,other cognate,ubrigens,A,0.3
S56,ij-ei,TestOrderB,1,42,groep,grob,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Gruppe,52.48,4.7170743504,oe cognate,gruppe,N,0.5
S56,ij-ei,TestOrderB,1,43,kroon,,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Krone,9.06,3.9557662256,other cognate,krone,N,0.3333333333
S56,ij-ei,TestOrderB,1,44,geweld,Geweih,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Gewalt,41.46,4.6147963496,other cognate,gewalt,N,0.2857142857
S56,ij-ei,TestOrderB,1,45,zitten,zittern,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,sitzen,114.3,5.0549506309,other cognate,sitzen,V,0.2857142857
S56,ij-ei,TestOrderB,1,46,schoen,schön,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Schuh,14.45,4.1578043773,oe cognate,schuh,N,0.4285714286
S56,ij-ei,TestOrderB,1,47,prins,Prinz,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Prinz,30.99,4.4885278091,other cognate,prinz,N,0.1666666667
S56,ij-ei,TestOrderB,1,48,ijzer,jetzt,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Eisen,8.9,3.9480618152,ij cognate,eisen,N,0.6666666667
S56,ij-ei,TestOrderB,1,49,stoel,Stuhl,yes,yes,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Stuhl,30.67,4.4840257583,oe cognate,stuhl,N,0.3333333333
S56,ij-ei,TestOrderB,1,50,vak,fast,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Fach,5.28,3.7226151506,other cognate,fach,N,0.6
S56,ij-ei,TestOrderB,2,51,spijbelen,spielen,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,schwänzen,2.91,3.4664843063,non-cognate,schwanzen,V,0.6
S56,ij-ei,TestOrderB,2,52,stipt,Stift,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,pünktlich,16.18,4.2067888511,non-cognate,punktlich,A,0.7
S56,ij-ei,TestOrderB,2,53,gek,,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,verrückt,258.16,5.4087100111,non-cognate,verruckt,A,0.6666666667
S56,ij-ei,TestOrderB,2,54,maken,machen,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,machen,1531.36,6.1818432949,other cognate,machen,V,0.3333333333
S56,ij-ei,TestOrderB,2,55,voorwaarts,vorwärts,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,vorwärts,43.62,4.6368323097,other cognate,vorwarts,A,0.1818181818
S56,ij-ei,TestOrderB,2,56,zeker,,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,sicher,868.62,5.9356043397,other cognate,sicher,A,0.6666666667
S56,ij-ei,TestOrderB,2,57,kennis,Kenntnis,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Kenntnis,6.06,3.7820399149,other cognate,kenntnis,N,0.2222222222
S56,ij-ei,TestOrderB,2,58,begraven,begraben,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,begraben,26.62,4.4226047366,other cognate,begraben,V,0.1111111111
S56,ij-ei,TestOrderB,2,59,veel,viel,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,viel,1075.2,6.0282599887,other cognate,viel,A,0.2
S56,ij-ei,TestOrderB,2,60,aarde,,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Erde,131.34,5.1152820102,other cognate,erde,N,0.3333333333
S56,ij-ei,TestOrderB,2,61,beter,besser,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,besser,588.8,5.7667516708,other cognate,besser,A,0.2857142857
S56,ij-ei,TestOrderB,2,62,slijm,Schleim,yes,yes,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Schleim,3.31,3.5217181479,ij cognate,schleim,N,0.4444444444
S56,ij-ei,TestOrderB,2,63,dak,,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Dach,48.78,4.6853470142,other cognate,dach,N,0.4
S56,ij-ei,TestOrderB,2,64,plegen,pflegen,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,pflegen,5.95,3.7741360804,other cognate,pflegen,V,0.125
S56,ij-ei,TestOrderB,2,65,pijl,Spiel,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Pfeil,10.04,4.0001882819,ij cognate,pfeil,N,0.5
S56,ij-ei,TestOrderB,2,66,hart,hart,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Herz,175.48,5.2410798854,other cognate,herz,N,0.4
S56,ij-ei,TestOrderB,2,67,fles,Fleiss,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Flasche,36.54,4.5599910693,other cognate,flasche,N,0.5714285714
S56,ij-ei,TestOrderB,2,68,controle,Kontrolle,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Kontrolle,83.31,4.9176571596,other cognate,kontrolle,N,0.2
S56,ij-ei,TestOrderB,2,69,duit,,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Kies,0.98,3.0050873078,non-cognate,kies,N,0.6666666667
S56,ij-ei,TestOrderB,2,70,schrijven,schreien,no,yes,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,schreiben,103.27,5.0108945497,ij cognate,schreiben,V,0.3
S56,ij-ei,TestOrderB,2,71,varen,,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,fahren,265.68,5.4211780469,other cognate,fahren,V,0.3333333333
S56,ij-ei,TestOrderB,2,72,meten,treffen,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,messen,8.7,3.9382350303,other cognate,messen,V,0.3333333333
S56,ij-ei,TestOrderB,2,73,vader,Vater,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Vater,654.79,5.8128829812,other cognate,vater,N,0.1666666667
S56,ij-ei,TestOrderB,2,74,regenen,regnen,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,regnen,7.13,3.8522359141,other cognate,regnen,V,0.125
S56,ij-ei,TestOrderB,2,75,hertog,Herzog,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Herzog,7.87,3.8948968038,other cognate,herzog,N,0.1428571429
S56,ij-ei,TestOrderB,2,76,praten,braten,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,reden,622.78,5.7911169423,non-cognate,reden,V,0.4285714286
S56,ij-ei,TestOrderB,2,77,bewijzen,bespritzen,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,beweisen,58.23,4.762195164,ij cognate,beweisen,V,0.3
S56,ij-ei,TestOrderB,2,78,sleutel,,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Schlüssel,121.62,5.0819003988,other cognate,schlussel,N,0.5
S56,ij-ei,TestOrderB,2,79,boek,Buch,yes,yes,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Buch,120.52,5.0779558055,oe cognate,buch,N,0.6
S56,ij-ei,TestOrderB,2,80,houden,halten,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,halten,332.85,5.5190547596,other cognate,halten,V,0.4285714286
S56,ij-ei,TestOrderB,2,81,vertalen,erzählen,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,übersetzen,7.05,3.847362564,non-cognate,ubersetzen,V,0.6
S56,ij-ei,TestOrderB,2,82,brijd,breit,yes,yes,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,breit,10.67,4.0265188136,ij cognate,breit,A,0.4285714286
S56,ij-ei,TestOrderB,2,83,positie,positif,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Position,65.36,4.8123284049,other cognate,position,N,0.25
S56,ij-ei,TestOrderB,2,84,doenker,Denker,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,dunkel,33.9,4.5274586257,oe cognate,dunkel,A,0.375
S56,ij-ei,TestOrderB,2,85,bed,Bett,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Bett,162.41,5.2074728658,other cognate,bett,N,0.4
S56,ij-ei,TestOrderB,2,86,kloppen,klopfen,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,klopfen,22.64,4.352385845,other cognate,klopfen,V,0.125
S56,ij-ei,TestOrderB,2,87,doek,,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Tuch,5.79,3.762376562,oe cognate,tuch,N,0.8
S56,ij-ei,TestOrderB,2,88,ijnzaam,einsam,yes,yes,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,einsam,33.62,4.5238608325,ij cognate,einsam,A,0.5
S56,ij-ei,TestOrderB,2,89,vloeken,fluchen,yes,yes,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,fluchen,4.72,3.6743044339,oe cognate,fluchen,V,0.5
S56,ij-ei,TestOrderB,2,90,bloot,Blut,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,bloss,187.05,5.2688039464,other cognate,bloss,A,0.3333333333
S56,ij-ei,TestOrderB,2,91,braaf,brav,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,brav,19.92,4.2969016916,other cognate,brav,A,0.3333333333
S56,ij-ei,TestOrderB,2,92,proesten,,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,prusten,0.12,2.1991654276,oe cognate,prusten,V,0.2222222222
S56,ij-ei,TestOrderB,2,93,identiek,identisch,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,identisch,4.17,3.6209720843,other cognate,identisch,A,0.3333333333
S56,ij-ei,TestOrderB,2,94,zwaar,zwar,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,schwer,206.66,5.3120939864,other cognate,schwer,A,0.8333333333
S56,ij-ei,TestOrderB,2,95,zweven,zweifeln,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,schweben,4.21,3.6250795288,other cognate,schweben,V,0.4444444444
S56,ij-ei,TestOrderB,2,96,knijpen,knipsen,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,kneifen,2.24,3.3545699398,ij cognate,kneifen,V,0.375
S56,ij-ei,TestOrderB,2,97,hoed,heute,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Hut,45.91,4.6590344056,oe cognate,hut,N,0.6
S56,ij-ei,TestOrderB,2,98,laten,,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,lassen,815.03,5.907949404,other cognate,lassen,V,0.3333333333
S56,ij-ei,TestOrderB,2,99,verbrand,verbrannt,yes,NA,yes,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,verbrennt,8.9,3.9480618152,other cognate,verbrennt,A,0.3
S56,ij-ei,TestOrderB,2,100,soep,Seife,no,no,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Suppe,21.14,4.3226678981,oe cognate,suppe,N,0.5
S56,ij-ei,TestOrderB,3,101,hesp,,no,NA,no,,33,0,19,20,0.7375,13,27,0.5982142857,2,man,21,Mathematik/Physik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch",yes,Schinken,9.53,3.9776382443,non-cognate,schinken,N,0.7777777778
